nom,SIREN,COG,type,code_region,code_departement
Pusy-et-Épenoux,217004290,70429,COM,27,70
La Quarte,217004308,70430,COM,27,70
Quenoche,217004316,70431,COM,27,70
Quers,217004324,70432,COM,27,70
Quincey,217004332,70433,COM,27,70
Raddon-et-Chapendu,217004357,70435,COM,27,70
Raincourt,217004365,70436,COM,27,70
Ranzevelle,217004373,70437,COM,27,70
Ray-sur-Saône,217004381,70438,COM,27,70
Raze,217004399,70439,COM,27,70
Recologne,217004407,70440,COM,27,70
Recologne-lès-Rioz,217004415,70441,COM,27,70
Renaucourt,217004423,70442,COM,27,70
La Grande-Résie,217004431,70443,COM,27,70
La Résie-Saint-Martin,217004449,70444,COM,27,70
Rignovelle,217004456,70445,COM,27,70
Rigny,217004464,70446,COM,27,70
Rioz,217004472,70447,COM,27,70
Roche-et-Raucourt,217004480,70448,COM,27,70
Roche-sur-Linotte-et-Sorans-les-Cordiers,217004498,70449,COM,27,70
La Rochelle,217004506,70450,COM,27,70
Ronchamp,217004514,70451,COM,27,70
Rosey,217004522,70452,COM,27,70
La Rosière,217004530,70453,COM,27,70
Rosières-sur-Mance,217004548,70454,COM,27,70
Roye,217004555,70455,COM,27,70
Ruhans,217004563,70456,COM,27,70
Rupt-sur-Saône,217004571,70457,COM,27,70
Saint-Barthélemy,217004597,70459,COM,27,70
Saint-Bresson,217004605,70460,COM,27,70
Saint-Broing,217004613,70461,COM,27,70
Saint-Ferjeux,217004621,70462,COM,27,70
Saint-Gand,217004639,70463,COM,27,70
Saint-Germain,217004647,70464,COM,27,70
Saint-Loup-Nantouard,217004662,70466,COM,27,70
Saint-Loup-sur-Semouse,217004670,70467,COM,27,70
Saint-Marcel,217004688,70468,COM,27,70
Sainte-Marie-en-Chanois,217004696,70469,COM,27,70
Sainte-Marie-en-Chaux,217004704,70470,COM,27,70
Sainte-Reine,217004712,70471,COM,27,70
Saint-Rémy-en-Comté,217004720,70472,COM,27,70
Saint-Sauveur,217004738,70473,COM,27,70
Saint-Sulpice,217004746,70474,COM,27,70
Saponcourt,217004761,70476,COM,27,70
Saulnot,217004779,70477,COM,27,70
Saulx,217004787,70478,COM,27,70
Sauvigney-lès-Gray,217004795,70479,COM,27,70
Sauvigney-lès-Pesmes,217004803,70480,COM,27,70
Savoyeux,217004811,70481,COM,27,70
Scey-sur-Saône-et-Saint-Albin,217004829,70482,COM,27,70
Scye,217004837,70483,COM,27,70
Secenans,217004845,70484,COM,27,70
Selles,217004852,70485,COM,27,70
Semmadon,217004860,70486,COM,27,70
Senargent-Mignafans,217004878,70487,COM,27,70
Senoncourt,217004886,70488,COM,27,70
Servance-Miellin,200065381,70489,COM,27,70
Servigney,217004902,70490,COM,27,70
Seveux-Motey,200086460,70491,COM,27,70
Soing-Cubry-Charentenay,217004928,70492,COM,27,70
Sorans-lès-Breurey,217004936,70493,COM,27,70
Sornay,217004944,70494,COM,27,70
Tartécourt,217004969,70496,COM,27,70
Ternuay-Melay-et-Saint-Hilaire,217004985,70498,COM,27,70
Theuley,217004993,70499,COM,27,70
Thieffrans,217005008,70500,COM,27,70
Thiénans,217005016,70501,COM,27,70
Tincey-et-Pontrebeau,217005024,70502,COM,27,70
Traitiéfontaine,217005032,70503,COM,27,70
Traves,217005040,70504,COM,27,70
Le Tremblois,217005057,70505,COM,27,70
Trémoins,217005065,70506,COM,27,70
Trésilley,217005073,70507,COM,27,70
Tromarey,217005099,70509,COM,27,70
Vadans,217005107,70510,COM,27,70
Vaite,217005115,70511,COM,27,70
La Vaivre,217005123,70512,COM,27,70
Vaivre-et-Montoille,217005131,70513,COM,27,70
Valay,217005149,70514,COM,27,70
Le Val-de-Gouhenans,217005156,70515,COM,27,70
Vallerois-le-Bois,217005164,70516,COM,27,70
Vallerois-Lorioz,217005172,70517,COM,27,70
Le Val-Saint-Éloi,217005180,70518,COM,27,70
Vandelans,217005198,70519,COM,27,70
Vanne,217005206,70520,COM,27,70
Vantoux-et-Longevelle,217005214,70521,COM,27,70
Varogne,217005222,70522,COM,27,70
Vars,217005230,70523,COM,27,70
Vauchoux,217005248,70524,COM,27,70
Vauconcourt-Nervezain,217005255,70525,COM,27,70
Vauvillers,217005263,70526,COM,27,70
Vaux-le-Moncelot,217005271,70527,COM,27,70
Velesmes-Échevanne,217005289,70528,COM,27,70
Velet,217005297,70529,COM,27,70
Vellechevreux-et-Courbenans,217005305,70530,COM,27,70
Velleclaire,217005313,70531,COM,27,70
Vellefaux,217005321,70532,COM,27,70
Vellefrey-et-Vellefrange,217005339,70533,COM,27,70
Vellefrie,217005347,70534,COM,27,70
Velleguindry-et-Levrecey,217005354,70535,COM,27,70
Velle-le-Châtel,217005362,70536,COM,27,70
Velleminfroy,217005370,70537,COM,27,70
Vellemoz,217005388,70538,COM,27,70
Vellexon-Queutrey-et-Vaudey,217005396,70539,COM,27,70
Velloreille-lès-Choye,217005404,70540,COM,27,70
